Url do Servidor,name,group-title,logo-link,link,validade,tamanho_GB,largura,altura,fps,contagem quadros
http://gol7990.com:80/,[XXX] [Yesgirlz Com] Sera Ryder Hairy Bush Gets Po,Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/664277.mp4,320,0.454587,1280.0,720.0,23.0,51324.0
http://gol7990.com:80/,[XXX] [Yesgirlz Com] Sisi Rose Squirts Twice [Adul,Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/664279.mp4,320,0.457543,1280.0,720.0,29.0,64463.0
http://gol7990.com:80/,[XXX] [Yesgirlz Com] Stephanie Love Loves To Cum M,Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/664281.mp4,320,0.404906,1280.0,720.0,29.0,57082.0
http://gol7990.com:80/,[XXX] [Yesgirlz Com] Theodora Day Needs A Rough Pu,Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/664283.mp4,320,0.766496,1280.0,720.0,30.0,108126.0
http://gol7990.com:80/,[XXX] Publicbang 22 10 28 Megan Fiore [Adulto],Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/662719.mp4,320,0.369446,1280.0,720.0,29.0,52085.0
http://gol7990.com:80/,[XXX] [Yesgirlz Com] Violet Moore Athletic Newcome,Filmes | Adultos,http://image.tmdb.org/t/p/w600_and_h900_bestv2/s9kn5wm8hRt1k7xzXPNNs682LBP.jpg,http://go7l99a.com:80/movie/48289021/05478069/664287.mp4,320,0.446023,1280.0,720.0,29.0,62858.0
http://gol7990.com:80/,extremistas.br S01 E02,Séries | Globoplay,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ri8lIlM07O8eNPzscm2Vxrlh01Z.jpg,http://go7l99a.com:80/series/48289021/05478069/125702.mp4,320,0.458866,1280.0,536.0,23.0,63614.0
http://gol7990.com:80/,iBoy,Filmes | Ação/Aventura,https://image.tmdb.org/t/p/w600_and_h900_bestv2/56Kxk34rOygEbxy6ZJPrRxi774z.jpg,http://go7l99a.com:80/movie/48289021/05478069/640073.mp4,320,1.273351,1280.0,720.0,23.0,129628.0
http://gol7990.com:80/,iCarly 2021 S01 E02,Séries | Amazon Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/c1qtADwMK0QylfCQLQhRy5fwo2a.jpg,http://go7l99a.com:80/series/48289021/05478069/143152.mp4,320,0.438194,1920.0,1080.0,23.0,35062.0
http://gol7990.com:80/,iCarly 2021 S01 E07,Séries | Amazon Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/dTcFDLFv84KdQue1Yg3FOutEluX.jpg,http://go7l99a.com:80/series/48289021/05478069/143157.mp4,320,0.438315,1920.0,1080.0,23.0,35055.0
http://gol7990.com:80/,iCarly 2021 S01 E09,Séries | Amazon Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1dZFbOzu6wIZVjtjSGUBE8SU7Eu.jpg,http://go7l99a.com:80/series/48289021/05478069/143159.mp4,320,0.433834,1920.0,1080.0,23.0,34706.0
http://gol7990.com:80/,iCarly 2021 S01 E13,Séries | Amazon Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/x6X7UUMOioQKnX7FA9l9xTGjfoP.jpg,http://go7l99a.com:80/series/48289021/05478069/143163.mp4,320,0.233008,1024.0,576.0,23.0,35532.0
http://gol7990.com:80/,iCarly 2021 S02 E08,Séries | Amazon Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7OvXauOjHNgquqi7dGQkG6azBvh.jpg,http://go7l99a.com:80/series/48289021/05478069/143171.mp4,320,0.259678,1280.0,536.0,23.0,34044.0
http://gol7990.com:80/,iCarly 2021 S02 E10,Séries | Amazon Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kqZ9eDnKnzs0HDH9nnDxHLU9ior.jpg,http://go7l99a.com:80/series/48289021/05478069/143173.mp4,320,0.264131,1280.0,536.0,23.0,34986.0
http://gol7990.com:80/,iCarly 2021 S03 E04,Séries | Amazon Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/atn5QrOfg5l1Xy8EdiQEseySZn0.jpg,http://go7l99a.com:80/series/48289021/05478069/143177.mp4,320,0.231541,1280.0,536.0,23.0,32412.0
